id,title,original_title,release_date,budget,revenue,runtime,genres,popularity,vote_average,vote_count,production_companies,production_countries,status,release_year,main_genre,profit,ROI
296943,The Hadza:  Last of the First,The Hadza:  Last of the First,10/31/2014,0,0,70,"[{""id"": 99, ""name"": ""Documentary""}]",0.045648,0,0,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,2014,"[{""id"": 99, ""name"": ""Documentary""}]",0,0
118612,After,After,8/27/2012,0,0,90,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",4.596157,5.6,63,"[{""name"": ""Seabourne Pictures"", ""id"": 25566}, {""name"": ""Quite Quick Productions"", ""id"": 25567}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,2012,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",0,0
138976,Treachery,Treachery,5/16/2013,625000,0,68,"[{""id"": 18, ""name"": ""Drama""}]",0.283059,4.8,5,[],[],Released,2013,"[{""id"": 18, ""name"": ""Drama""}]",-625000,-1
323967,Walter,Walter,3/13/2015,700000,0,87,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",2.659006,5.3,26,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,2015,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",-700000,-1
3080,Top Hat,Top Hat,9/6/1935,609000,3202000,101,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",3.898498,7.4,59,"[{""name"": ""RKO Radio Pictures"", ""id"": 6}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,1935,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",2593000,4.257799672
2667,The Blair Witch Project,The Blair Witch Project,7/14/1999,60000,248000000,81,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",41.690578,6.3,1055,"[{""name"": ""Artisan Entertainment"", ""id"": 2188}, {""name"": ""Haxan Films"", ""id"": 15160}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,1999,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",247940000,4132.333333
9459,Woodstock,Woodstock,3/26/1970,600000,34505110,225,"[{""id"": 36, ""name"": ""History""}, {""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]",3.409764,7.1,66,"[{""name"": ""Wadleigh-Maurice"", ""id"": 3816}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,1970,"[{""id"": 36, ""name"": ""History""}, {""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]",33905110,56.50851667
11598,The Kentucky Fried Movie,The Kentucky Fried Movie,8/10/1977,600000,0,83,"[{""id"": 35, ""name"": ""Comedy""}]",10.861167,6.4,66,"[{""name"": ""Kentucky Fried Theatre"", ""id"": 3894}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,1977,"[{""id"": 35, ""name"": ""Comedy""}]",-600000,-1
26916,Mercy Streets,Mercy Streets,10/31/2000,0,0,106,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",0.099902,5.5,2,[],[],Released,2000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",0,0
181940,Carousel of Revenge,Arnolds Park,7/20/2007,0,0,103,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",0.006069,0,0,"[{""name"": ""The Picture Factory"", ""id"": 637}, {""name"": ""B.Sting Entertainment"", ""id"": 37757}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,2007,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",0,0
125263,Broken Vessels,Broken Vessels,4/18/1998,0,0,90,"[{""id"": 18, ""name"": ""Drama""}]",0.069277,6,2,[],[],Released,1998,"[{""id"": 18, ""name"": ""Drama""}]",0,0
263503,Water & Power,Water & Power,5/2/2014,0,0,0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",0.350557,3,1,[],[],Released,2014,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",0,0
324322,They Will Have to Kill Us First,They Will Have to Kill Us First,10/13/2015,522360,0,105,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 99, ""name"": ""Documentary""}]",0.071349,5,1,"[{""name"": ""Spring Films"", ""id"": 9158}, {""name"": ""Together Films"", ""id"": 80448}, {""name"": ""Mojo Musique"", ""id"": 80449}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",Released,2015,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 99, ""name"": ""Documentary""}]",-522360,-1
331493,Light from the Darkroom,Light from the Darkroom,1/1/2014,0,0,0,[],0.012942,0,0,[],[],Released,2014,[],0,0
375950,The Country Doctor,Médecin de campagne,3/23/2016,0,0,102,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",2.651304,6,63,"[{""name"": ""France 2 Cin\u00e9ma"", ""id"": 83}, {""name"": ""Le Pacte"", ""id"": 5125}, {""name"": ""31 Juin Films"", ""id"": 45969}, {""name"": ""Cinefrance"", ""id"": 68543}, {""name"": ""Les Films du Parc"", ""id"": 80017}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",Released,2016,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",0,0
278348,The Maid's Room,The Maid's Room,8/8/2014,0,0,98,"[{""id"": 53, ""name"": ""Thriller""}]",1.501688,4.8,4,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,2014,"[{""id"": 53, ""name"": ""Thriller""}]",0,0
704,A Hard Day's Night,A Hard Day's Night,7/6/1964,560000,12299668,88,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",10.730056,7.3,168,"[{""name"": ""Proscenium Films"", ""id"": 413}, {""name"": ""Walter Shenson Films"", ""id"": 3462}, {""name"": ""Maljack Productions"", ""id"": 11506}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",Released,1964,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",11739668,20.96369286
70875,The Harvest (La Cosecha),The Harvest (La Cosecha),7/29/2011,56000,0,80,"[{""id"": 99, ""name"": ""Documentary""}]",0.010909,0,0,[],[],Rumored,2011,"[{""id"": 99, ""name"": ""Documentary""}]",-56000,-1
75986,Love Letters,Love Letters,4/1/1983,550000,0,98,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",0.001586,4.6,4,"[{""name"": ""New World Pictures"", ""id"": 1950}, {""name"": ""Millennium Films"", ""id"": 10254}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,1983,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",-550000,-1
385636,Juliet and Alfa Romeo,Julija in Alfa Romeo,9/17/2015,0,0,83,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",0.061248,6,1,"[{""name"": ""Perfo Production"", ""id"": 34679}, {""name"": ""Televizija Slovenija"", ""id"": 48130}]","[{""iso_3166_1"": ""SI"", ""name"": ""Slovenia""}]",Released,2015,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",0,0
14438,Fireproof,Fireproof,9/26/2008,500000,33456317,122,"[{""id"": 18, ""name"": ""Drama""}]",6.093989,7,100,"[{""name"": ""Carmel Entertainment"", ""id"": 3290}, {""name"": ""Provident Films"", ""id"": 3291}, {""name"": ""Samuel Goldwyn Films"", ""id"": 9118}, {""name"": ""Affirm Films"", ""id"": 10156}, {""name"": ""Sherwood Pictures"", ""id"": 41967}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,2008,"[{""id"": 18, ""name"": ""Drama""}]",32956317,65.912634
211086,Faith Connections,Faith Connections,11/21/2013,550000,0,115,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 18, ""name"": ""Drama""}]",0.48088,4.2,3,"[{""name"": ""Jungle Book Entertainment"", ""id"": 52630}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IN"", ""name"": ""India""}]",Released,2013,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 18, ""name"": ""Drama""}]",-550000,-1
23069,Benji,Benji,10/17/1974,0,0,86,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",2.651418,6.1,35,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,1974,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",0,0
83,Open Water,Open Water,8/6/2004,130000,54667954,79,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",15.611857,5.4,315,"[{""name"": ""Plunge Pictures LLC"", ""id"": 22376}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,2004,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",54537954,419.5227231
89857,High Road,High Road,3/6/2012,0,0,87,"[{""id"": 35, ""name"": ""Comedy""}]",1.292948,5.8,22,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,2012,"[{""id"": 35, ""name"": ""Comedy""}]",0,0
30315,Kingdom of the Spiders,Kingdom of the Spiders,8/24/1977,500000,17000000,97,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",2.537032,5.7,30,"[{""name"": ""Arachnid Productions Ltd."", ""id"": 56482}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,1977,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",16500000,33
14358,Mad Hot Ballroom,Mad Hot Ballroom,5/13/2005,0,0,105,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10751, ""name"": ""Family""}]",0.772668,7.2,8,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,2005,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10751, ""name"": ""Family""}]",0,0
2056,The Station Agent,The Station Agent,1/26/2003,500000,8679814,88,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",11.578545,7.4,210,"[{""name"": ""Next Wednesday Productions"", ""id"": 921}, {""name"": ""SenArt Films"", ""id"": 922}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,2003,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",8179814,16.359628
41144,To Save A Life,To Save A Life,11/5/2009,0,0,120,"[{""id"": 18, ""name"": ""Drama""}]",0.05021,6.2,21,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,2009,"[{""id"": 18, ""name"": ""Drama""}]",0,0
35199,Wordplay,Wordplay,6/26/2006,0,0,94,"[{""id"": 99, ""name"": ""Documentary""}]",0.906096,7.3,10,[],[],Released,2006,"[{""id"": 99, ""name"": ""Documentary""}]",0,0
14271,Beyond the Mat,Beyond the Mat,10/22/1999,2053648,500000,102,"[{""id"": 99, ""name"": ""Documentary""}]",2.778633,7.8,17,"[{""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Lionsgate"", ""id"": 1632}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,1999,"[{""id"": 99, ""name"": ""Documentary""}]",-1553648,-0.756530817
16653,The Singles Ward,The Singles Ward,1/30/2002,0,0,102,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",0.920591,7.5,4,"[{""name"": ""Halestorm entertainment"", ""id"": 4003}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,2002,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",0,0
14757,Osama,Osama,5/20/2003,46000,0,83,"[{""id"": 18, ""name"": ""Drama""}]",1.447734,6.3,32,"[{""name"": ""Hubert Bals Fund"", ""id"": 13413}, {""name"": ""NHK"", ""id"": 15505}, {""name"": ""LeBrocquy Fraser Productions"", ""id"": 21605}, {""name"": ""Barmak Film"", ""id"": 37854}]","[{""iso_3166_1"": ""AF"", ""name"": ""Afghanistan""}, {""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",Released,2003,"[{""id"": 18, ""name"": ""Drama""}]",-46000,-1
84401,Sholem Aleichem: Laughing In The Darkness,Sholem Aleichem: Laughing In The Darkness,2/24/2012,500000,845188,93,"[{""id"": 99, ""name"": ""Documentary""}]",0.109579,7,2,[],[],Released,2012,"[{""id"": 99, ""name"": ""Documentary""}]",345188,0.690376
23655,Groove,Groove,6/8/2000,0,0,86,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",1.09454,5.6,6,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,2000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",0,0
36825,The R.M.,The R.M.,1/31/2003,0,0,101,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10751, ""name"": ""Family""}]",0.082978,4.8,4,"[{""name"": ""Halestorm entertainment"", ""id"": 4003}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,2003,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10751, ""name"": ""Family""}]",0,0
33430,Twin Falls Idaho,Twin Falls Idaho,7/30/1999,0,0,111,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",0.619136,7,11,[],[],Released,1999,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",0,0
12281,Mean Creek,Mean Creek,1/15/2004,500000,603943,90,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",8.519202,6.9,106,"[{""name"": ""Whitewater Films"", ""id"": 3095}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,2004,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",103943,0.207886
125052,Hurricane Streets,Hurricane Streets,1/21/1997,0,0,86,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",0.36447,4.8,4,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Posthorn Pictures"", ""id"": 40543}, {""name"": ""Giv'en Films"", ""id"": 40544}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,1997,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",0,0
96238,Never Again,Never Again,7/12/2002,0,0,98,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",0.039077,4,3,[],[],Released,2002,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",0,0
30246,Civil Brand,Civil Brand,8/29/2003,0,0,95,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",0.665512,5.3,4,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,2003,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",0,0
7301,Lonesome Jim,Lonesome Jim,11/16/2005,0,0,91,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",3.433625,6.4,26,"[{""name"": ""Plum Pictures"", ""id"": 2224}]",[],Released,2005,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",0,0
172533,Drinking Buddies,Drinking Buddies,8/23/2013,0,343341,90,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",17.378455,6,356,"[{""name"": ""Burn Later Productions"", ""id"": 18346}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,2013,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",343341,0
180383,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,10/4/2012,500000,0,88,"[{""id"": 99, ""name"": ""Documentary""}]",0.425195,7.1,17,"[{""name"": ""Kino Lorber"", ""id"": 39134}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,2012,"[{""id"": 99, ""name"": ""Documentary""}]",-500000,-1
346,Seven Samurai,七人の侍,4/26/1954,2000000,271841,207,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",39.756748,8.2,878,"[{""name"": ""Toho Company"", ""id"": 882}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",Released,1954,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",-1728159,-0.8640795
84318,The Other Dream Team,Kita svajonių komanda,9/28/2012,0,0,89,"[{""id"": 99, ""name"": ""Documentary""}]",0.388401,6.9,7,[],[],Released,2012,"[{""id"": 99, ""name"": ""Documentary""}]",0,0
45145,Johnny Suede,Johnny Suede,8/18/1991,500000,0,97,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",1.354816,4.7,13,"[{""name"": ""Vega Film"", ""id"": 8138}, {""name"": ""Balthazar Productions"", ""id"": 10005}, {""name"": ""Starr"", ""id"": 38735}, {""name"": ""Arena"", ""id"": 38736}]","[{""iso_3166_1"": ""CH"", ""name"": ""Switzerland""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,1991,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",-500000,-1
13983,Finishing The Game,Finishing The Game,1/21/2007,0,0,84,"[{""id"": 35, ""name"": ""Comedy""}]",0.459625,4.9,8,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,2007,"[{""id"": 35, ""name"": ""Comedy""}]",0,0
45649,Rubber,Rubber,7/9/2010,500000,98017,85,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",9.108949,5.7,251,"[{""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Backup Films"", ""id"": 5381}, {""name"": ""Arte France"", ""id"": 6111}, {""name"": ""Arte France Cin\u00e9ma"", ""id"": 6916}, {""name"": ""Elle Driver"", ""id"": 6930}, {""name"": ""1.85 Films"", ""id"": 12856}, {""name"": ""Realitism Films"", ""id"": 20856}, {""name"": ""Sindika Dokolo"", ""id"": 23002}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""AO"", ""name"": ""Angola""}]",Released,2010,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",-401983,-0.803966
19844,Kiss the Bride,Kiss the Bride,1/1/2007,0,0,100,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",1.65426,4.2,11,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,2007,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",0,0
21801,The Slaughter Rule,The Slaughter Rule,1/1/2002,0,0,112,"[{""id"": 18, ""name"": ""Drama""}]",1.390909,6.2,9,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,2002,"[{""id"": 18, ""name"": ""Drama""}]",0,0
43933,Monsters,Monsters,6/18/2010,500000,4242978,94,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",26.406001,6.2,587,"[{""name"": ""Vertigo Entertainment"", ""id"": 829}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",Released,2010,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",3742978,7.485956
73511,The Californians,The Californians,10/21/2005,0,0,91,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",0.218736,4,1,"[{""name"": ""Parker Film Company"", ""id"": 68599}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,2005,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",0,0
43653,The Living Wake,The Living Wake,1/1/2007,0,0,91,"[{""id"": 35, ""name"": ""Comedy""}]",0.383442,5,1,[],[],Released,2007,"[{""id"": 35, ""name"": ""Comedy""}]",0,0
139715,Detention of the Dead,Detention of the Dead,4/27/2012,500000,0,87,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",2.391847,4.5,34,"[{""name"": ""Gala Film"", ""id"": 4896}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,2012,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",-500000,-1
45380,Crazy Stone,疯狂的石头,1/1/2006,0,0,98,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",1.68502,6.9,22,[],"[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]",Released,2006,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",0,0
30867,Scott Walker: 30 Century Man,Scott Walker: 30 Century Man,10/31/2006,0,0,95,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]",0.607782,7,8,[],"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,2006,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]",0,0
81220,Everything Put Together,Everything Put Together,11/2/2001,500000,0,87,"[{""id"": 18, ""name"": ""Drama""}]",0.046903,5,2,"[{""name"": ""Furst Films"", ""id"": 3135}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,2001,"[{""id"": 18, ""name"": ""Drama""}]",-500000,-1
253626,Good Kill,Good Kill,4/9/2015,0,316472,104,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",10.924273,5.9,208,"[{""name"": ""Voltage Pictures"", ""id"": 10255}, {""name"": ""Sobini Films"", ""id"": 13923}, {""name"": ""Dune Films"", ""id"": 19477}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,2015,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",316472,0
294550,The Outrageous Sophie Tucker,The Outrageous Sophie Tucker,5/2/2014,0,0,96,[],0.021419,0,0,[],[],Released,2014,[],0,0
90369,Now Is Good,Now Is Good,5/25/2012,0,0,103,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",14.142073,7.3,371,"[{""name"": ""Goldcrest Pictures"", ""id"": 11843}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",Released,2012,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",0,0
117942,Girls Gone Dead,Girls Gone Dead,3/28/2012,500000,0,104,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",1.600171,3.5,14,"[{""name"": ""Spy Global Media"", ""id"": 31296}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,2012,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",-500000,-1
322194,Subconscious,Subconscious,3/10/2015,0,0,110,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",0.397323,3.4,4,"[{""name"": ""Rainsworth Productions"", ""id"": 45330}, {""name"": ""Hilton Media Management"", ""id"": 45331}, {""name"": ""Underwater Productions"", ""id"": 45332}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,2015,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",0,0
98568,Enter Nowhere,Enter Nowhere,10/22/2011,0,0,90,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",3.637857,6.5,49,"[{""name"": ""Caliber Media Company"", ""id"": 11049}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,2011,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",0,0
119657,El Rey de Najayo,El Rey de Najayo,3/1/2012,500,0,101,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",0.080105,0,0,[],"[{""iso_3166_1"": ""DO"", ""name"": ""Dominican Republic""}]",Released,2012,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",-500,-1
380733,Fight to the Finish,Fight to the Finish,2/2/2016,0,0,94,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 28, ""name"": ""Action""}]",0.251828,5.2,3,"[{""name"": ""Triple D Productions"", ""id"": 60954}, {""name"": ""CalTex Films"", ""id"": 72741}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Released,2016,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 28, ""name"": ""Action""}]",0,0
